Name,Year,USENIX_ATC,USENIX_FAST,DSN,HPDC,IEEECluster,HPCA,ICS,ISC,SC
Cristin Merritt,2020,0,0,0,0,0,0,0,0,1
Dave Monismith,2020,0,0,0,0,0,0,0,0,1
Amy Neeser,2020,0,0,0,0,0,0,0,0,1
Semir Sarajlic,2020,0,0,0,0,0,0,0,0,1
Tajendra Vir Singh,2020,0,0,0,0,0,0,0,0,1
Dane Skow,2020,0,0,0,0,0,0,0,0,1
Gil Speyer,2020,0,0,0,0,0,0,0,0,1
Dinadayalane Tandabany,2020,0,0,0,0,0,0,0,0,1
David Zeng,2020,0,0,0,0,0,0,0,0,1
Jiyuan Zhang,2020,0,0,0,0,0,0,0,0,1
Vincenç Beltran,2020,0,0,0,0,0,0,0,0,1
Niclas Jansson,2020,0,0,0,0,0,0,0,0,1
Artur Podobas,2020,0,0,0,0,0,0,0,0,1
David Semeraro,2020,0,0,0,0,0,0,0,0,1
Emma-Jane Alexander,2020,0,0,0,0,0,0,0,0,1
David DeMarle,2020,0,0,0,0,0,0,0,0,1
Johannes Günther,2020,0,0,0,0,0,0,0,0,1
Randy Heiland,2020,0,0,0,0,0,0,0,0,1
Jason Leigh,2020,0,0,0,0,0,0,0,0,1
Peter Messmer,2020,0,0,0,0,0,0,0,0,1
William Harrod,2020,0,0,0,0,0,0,0,0,1
Angel Beltre,2020,0,0,0,0,0,0,0,0,1
Joel Brogan,2020,0,0,0,0,0,0,0,0,1
Maria Celis,2020,0,0,0,0,0,0,0,0,1
Carolyn Devany,2020,0,0,0,0,0,0,0,0,1
Blake Haugen,2020,0,0,0,0,0,0,0,0,1
Todd Letsche,2020,0,0,0,0,0,0,0,0,1
Xu Tony Liu,2020,0,0,0,0,0,0,0,0,1
Dolores A. Shaffer,2020,0,0,0,0,0,0,0,0,1
Masha Sosonkina,2020,0,0,0,0,0,0,0,0,1
Thomas Lawrence Sterling,2020,0,0,0,0,0,0,0,0,1
Daniel Norrison,2020,0,0,0,0,0,0,0,0,1
Tara Crouch,2020,0,0,0,0,0,0,0,0,1
Atiq Bajwa,2020,0,0,0,0,0,0,0,0,1
Hal Finkel,2020,0,0,0,0,0,0,0,0,1
Terri Quinn,2020,0,0,0,0,0,0,0,0,1
H. Birali Runesha,2020,0,0,0,0,0,0,0,0,1
Matthew Wolf,2020,0,0,0,0,0,0,0,0,1
Beth Plale,2020,0,0,0,0,0,0,0,0,1
Line Pouchard,2020,0,0,0,0,0,0,0,0,1
Andrew Younge,2020,0,0,0,0,0,0,0,0,1
Amiya K. Maji,2020,0,0,0,0,0,0,0,0,1
Weicheng Huang,2020,0,0,0,0,0,0,0,0,1
Tanu Malik,2020,0,0,0,0,0,0,0,0,1
Timothy Randles,2020,0,0,0,0,0,0,0,0,1
Silvina Caino-Lores,2020,0,0,0,0,0,0,0,0,1
Dylan Chapp,2020,0,0,0,0,0,0,0,0,1
Jia Shi,2020,0,0,0,0,0,0,0,0,1
Brett M. Bode,2020,0,0,0,0,0,0,0,0,1
David Halstead,2020,0,0,0,0,0,0,0,0,1
David Martin,2020,0,0,0,0,0,0,0,0,1
Tim F. Pugh,2020,0,0,0,0,0,0,0,0,1
Joseph Tarango,2020,0,0,0,0,0,0,0,0,1
Jenett Tillotson,2020,0,0,0,0,0,0,0,0,1
George Tsouloupas,2020,0,0,0,0,0,0,0,0,1
Michel Kinsy,2020,0,0,0,0,0,1,0,0,0
Seunghee Shin,2020,0,0,0,0,0,1,0,0,0
Lide Duan,2020,0,0,0,0,0,1,0,0,0
Hung-Wei Tseng,2020,0,0,0,0,0,1,0,0,0
Jun Yang,2020,0,0,0,0,0,1,0,0,0
Jun Yang,2019,0,0,0,0,0,1,0,0,0
Jun Yang,2018,0,0,0,0,0,1,0,0,0
Guru Venkataramani,2020,0,0,0,0,0,1,0,0,0
Omer Khan,2020,0,0,0,0,0,1,0,0,0
Lu Peng,2020,0,0,0,0,0,1,0,0,0
Lizy John,2020,0,0,0,0,0,1,0,0,0
Lizy John,2018,0,0,0,0,0,1,0,0,0
Ulya Karpuzcu,2020,0,0,0,0,0,1,0,0,0
Ulya Karpuzcu,2019,0,0,0,0,0,1,0,0,0
Antonio Gonzalez,2020,0,0,0,0,0,1,0,0,0
Antonio Gonzalez,2019,0,0,0,0,0,1,0,0,0
Antonio Gonzalez,2018,0,0,0,0,0,1,0,0,0
Per Stenstrom,2020,0,0,0,0,0,1,1,0,0
Chita Das,2020,0,0,0,0,0,1,0,0,0
Chita Das,2018,0,0,0,0,0,1,0,0,0
Pedro Trancoso,2020,0,0,0,0,0,1,0,0,0
Hong Wang,2020,0,0,0,0,0,1,0,0,0
Keiji Kimura,2020,0,0,0,0,0,1,0,0,0
Keiji Kimura,2019,0,0,0,0,0,0,1,0,0
Xiaochen Guo,2020,0,0,0,0,0,1,0,0,0
Xiaochen Guo,2019,0,0,0,0,0,1,0,0,0
Alaa Alameldeen,2020,0,0,0,0,0,1,0,0,0
Alaa Alameldeen,2019,0,0,0,0,0,1,0,0,0
Alaa Alameldeen,2018,0,0,0,0,0,1,0,0,0
Ahmed Louri,2020,0,0,0,0,0,1,0,0,0
Ahmed Louri,2018,0,0,0,0,0,1,0,0,0
William Wang,2020,0,0,0,0,0,1,0,0,0
Newsha Ardalani,2020,0,0,0,0,0,1,0,0,0
Tosiron Adegbija,2020,0,0,0,0,0,1,0,0,0
Daniel Jimenez,2020,0,0,0,0,0,1,1,0,0
Daniel Jimenez,2018,0,0,0,0,0,1,0,0,0
Tam Chantem,2020,0,0,0,0,0,1,0,0,0
Wendy Elsasser,2020,0,0,0,0,0,1,0,0,0
Julio Sahuquillo,2020,0,0,0,0,0,1,0,0,0
Eric (Yun) Liang,2020,0,0,0,0,0,1,0,0,0
Radu Teodorescu,2020,0,0,0,0,0,1,0,0,0
Radu Teodorescu,2018,0,0,0,0,0,1,0,0,0
Paul Gratz,2020,0,0,0,0,0,1,0,0,0
Nael Abu-Ghazaleh,2020,0,0,0,0,0,1,0,0,0
Ashish Venkat,2020,0,0,0,0,0,1,0,0,0
Abdullah Muzahid,2020,0,0,0,0,0,1,0,0,0
Abdullah Muzahid,2018,0,0,0,0,0,1,0,0,0
Gautham Chinya,2020,0,0,0,0,0,1,0,0,0
Jing Li,2020,0,0,0,0,0,1,0,0,0
Russ Joseph,2020,0,0,0,0,0,1,0,0,0
Karu Sankaralingam,2020,0,0,0,0,0,1,0,0,0
Karu Sankaralingam,2018,0,0,0,0,0,1,0,0,0
Chia-Lin Yang,2020,0,0,0,0,0,1,0,0,0
Lizhong Chen,2020,0,0,0,0,0,1,0,0,0
Arthur Perais,2020,0,0,0,0,0,1,0,0,0
Fan Yao,2020,0,0,0,0,0,1,0,0,0
Mahdi Nazm Bojnordi,2019,0,0,0,0,0,1,0,0,0
Pradip Bose,2019,0,0,0,0,0,1,0,0,0
Pradip Bose,2018,0,0,0,0,0,1,0,0,0
David Brooks,2019,0,0,0,0,0,1,0,0,0
Ramon Canal,2019,0,0,0,0,0,1,0,0,0
Niladrish Chatterjee,2019,0,0,0,0,0,1,0,0,0
Niladrish Chatterjee,2018,0,0,0,0,0,1,0,0,0
Liqun Cheng,2019,0,0,0,0,0,1,0,0,0
Jason Clemons,2019,0,0,0,0,0,1,0,0,0
Jason Clemons,2018,0,0,0,0,0,1,0,0,0
Lieven Eeckhout,2019,0,0,0,0,0,1,0,0,0
Lieven Eeckhout,2018,0,0,0,0,0,1,0,0,0
Jayneel Gandhi,2019,0,0,0,0,0,1,0,0,0
R Govindarajan,2019,0,0,0,0,0,1,0,0,0
Paul V. Gratz,2019,0,0,0,0,0,1,0,0,0
James C. Hoe,2019,0,0,0,0,0,1,0,0,0
Rui Hou,2019,0,0,0,0,0,1,0,0,0
Rui Hou,2018,0,0,0,0,0,1,0,0,0
Lisa Hsu,2019,0,0,0,0,0,1,0,0,0
Jaehyuk Huh,2019,0,0,0,0,0,1,0,0,0
Hillery Hunter,2019,0,0,0,0,0,1,0,0,0
Nuwan Jayasena,2019,0,0,0,0,0,1,0,0,0
Lizy Kurian John,2019,0,0,0,0,0,1,0,0,0
Avinash Karanth,2019,0,0,0,0,0,1,0,0,0
Benjamin Lee,2019,0,0,0,0,0,1,0,0,0
Benjamin Lee,2018,0,0,0,0,0,1,0,0,0
David Lo,2019,0,0,0,0,0,1,0,0,0
Pierre Michaud,2019,0,0,0,0,0,1,0,0,0
Andreas Moshovos,2019,0,0,0,0,0,1,0,0,0
Vijayanand Nagarajan,2019,0,0,0,0,0,1,0,0,0
Vijaykrishnan Narayanan,2019,0,0,0,0,0,1,0,0,0
Shruti Padmanabha,2019,0,0,0,0,0,1,0,0,0
Tom Pawlowski,2019,0,0,0,0,0,1,0,0,0
Dmitry Ponomarev,2019,0,0,0,0,0,1,0,0,0
Xuehai Qian,2019,0,0,0,0,0,1,0,0,0
Xuehai Qian,2018,0,0,0,0,0,1,0,0,0
Moinuddin Qureshi,2019,0,0,0,0,0,1,0,0,0
Moinuddin Qureshi,2018,0,0,0,0,0,1,0,0,0
Steve Reinhardt,2019,0,0,0,0,0,1,0,0,0
Joshua San Miguel,2019,0,0,0,0,0,1,0,0,0
Vivek Seshadri,2019,0,0,0,0,0,1,0,0,0
Arrvindh Shriraman,2019,0,0,0,0,0,1,1,0,0
Arrvindh Shriraman,2020,0,0,0,0,0,0,1,0,0
Yan Solihin,2019,0,0,0,0,0,1,0,0,0
Yan Solihin,2018,0,0,0,0,0,1,0,0,0
Phillip Stanley-Marbell,2019,0,0,0,0,0,1,0,0,0
Sreenivas Subramoney,2019,0,0,0,0,0,1,0,0,0
Guangyu Sun,2019,0,0,0,0,0,1,0,0,0
Guangyu Sun,2018,0,0,0,0,0,1,0,0,0
Elvira Teran,2019,0,0,0,0,0,1,0,0,0
Josep Torrellas,2019,0,0,0,0,0,1,0,0,0
Josep Torrellas,2018,0,0,0,0,0,1,0,0,0
Paul Whatmough,2019,0,0,0,0,0,1,0,0,0
Lisa Wu,2019,0,0,0,0,0,1,0,0,0
Cliff Young,2019,0,0,0,0,0,1,0,0,0
Jason Zebchuk,2019,0,0,0,0,0,1,0,0,0
Yuhao Zhu,2019,0,0,0,0,0,1,0,0,0
Rajeev Balasubramonian,2018,0,0,0,0,0,1,0,0,0
Brad Beckmann,2018,0,0,0,0,0,1,0,0,0
Yunji Chen,2018,0,0,0,0,0,1,0,0,0
Jason Cong,2018,0,0,0,0,0,1,0,0,0
Reetuparna Das,2018,0,0,0,0,0,1,0,0,0
Yasuko Eckert,2018,0,0,0,0,0,1,0,0,0
Hadi Esmaeilzadeh,2018,0,0,0,0,0,1,0,0,0
Yoav Etsion,2018,0,0,0,0,0,1,0,0,0
Yunsi Fei,2018,0,0,0,0,0,1,0,0,0
Siva Kumar Sastry Hari,2018,0,0,0,0,0,1,0,0,0
Sudhanva Gurumurthi,2018,0,0,0,0,0,1,0,0,0
Song Han,2018,0,0,0,0,0,1,0,0,0
Kei Hiraki,2018,0,0,0,0,0,1,0,0,0
Engin Ipek,2018,0,0,0,0,0,1,0,0,0
David Kaeli,2018,0,0,0,0,0,1,1,0,0
Nam Sung Kim,2018,0,0,0,0,0,1,0,0,0
Sheng Li,2018,0,0,0,0,0,1,0,0,0
Eric Liang,2018,0,0,0,0,0,1,0,0,0
Gabriel Loh,2018,0,0,0,0,0,1,0,0,0
Tim Sherwood,2018,0,0,0,0,0,1,0,0,0
Lingjia Tang,2018,0,0,0,0,0,1,0,0,0
Alba Cristina M. A. Melo,2020,0,0,0,0,0,0,1,0,0
Carla Osthoff Barros,2020,0,0,0,0,0,0,1,0,0
Clemens Grelck,2020,0,0,0,0,0,0,1,1,0
Clemens Grelck,2018,0,0,0,0,0,0,0,1,0
David Whalley,2020,0,0,0,0,0,0,1,0,0
Dhabaleswar K. Panda,2020,0,0,0,0,0,0,1,0,0
Dirk Pleiter,2020,0,0,0,0,0,0,1,1,0
Dora B. Heras,2020,0,0,0,0,0,0,1,0,0
Francisco D. Igual,2020,0,0,0,0,0,0,1,0,0
Giacomo Gabrielli,2020,0,0,0,0,0,0,1,0,0
Gregory T. Byrd,2020,0,0,0,0,0,0,1,0,0
Jinjun Xiong,2020,0,0,0,0,0,0,1,0,0
Jose Flich,2020,0,0,0,0,0,0,1,0,0
Jose Moreira,2020,0,0,0,0,0,0,1,0,0
Kaitlin Smith,2020,0,0,0,0,0,0,1,0,0
Katzalin Olcoz,2020,0,0,0,0,0,0,1,0,0
Lawrence Rauchwerger,2020,0,0,0,0,0,0,1,0,0
Lawrence Rauchwerger,2019,0,0,0,0,0,0,1,0,0
Lúcia Drummond,2020,0,0,0,0,0,0,1,0,0
Marc Casas,2020,0,0,0,0,0,0,1,0,0
Marc Casas,2018,0,0,0,0,0,0,1,0,0
Marco Domenico Santambrogio,2020,0,0,0,0,0,0,1,0,0
Minyi Guo,2020,0,0,0,0,0,0,1,0,0
Minyi Guo,2018,0,0,0,0,0,0,1,0,0
Miquel Moreto,2020,0,0,0,0,0,0,1,0,0
Miquel Moreto,2019,0,0,0,0,0,0,0,1,0
Ozcan Ozturk,2020,0,0,0,0,0,0,1,0,0
Rosario Cammarota,2020,0,0,0,0,0,0,1,0,0
Rosario Cammarota,2019,0,0,0,0,0,0,1,0,0
Xiaoming Li,2020,0,0,0,0,0,0,1,0,0
Akhil Arunkumar,2019,0,0,0,0,0,0,1,0,0
Albert Cohen,2019,0,0,0,0,0,0,1,0,0
Angelina Lee,2019,0,0,0,0,0,0,1,0,0
Arun Kejariwal,2019,0,0,0,0,0,0,1,0,0
Arun Kejariwal,2018,0,0,0,0,0,0,1,0,0
Bronis de Supinski,2019,0,0,0,0,0,0,1,0,0
Bruce Robert Childers,2019,0,0,0,0,0,0,1,0,0
Jim Dehnert,2019,0,0,0,0,0,0,1,0,0
Jon Cameron Calhoun,2019,0,0,0,0,0,0,1,0,0
Robert Harrison,2019,0,0,0,0,0,0,1,0,0
Onur Kayiran,2019,0,0,0,0,0,0,1,0,0
Scott Lloyd,2019,0,0,0,0,0,0,1,0,0
Sven-Bodo Scholz,2019,0,0,0,0,0,0,1,1,0
Sven-Bodo Scholz,2020,0,0,0,0,0,0,0,1,0
Sven-Bodo Scholz,2018,0,0,0,0,0,0,0,1,0
Sreepathi Pai,2019,0,0,0,0,0,0,1,0,0
Sreepathi Pai,2018,0,0,0,0,0,0,1,0,0
Song Jiang,2019,0,0,0,0,0,0,1,0,0
Vincent Weaver,2019,0,0,0,0,0,0,1,0,0
Valentina Salapura,2019,0,0,0,0,0,0,1,0,0
Toshi Sato,2019,0,0,0,0,0,0,1,0,0
Zhiyi Huang,2019,0,0,0,0,0,0,1,0,0
Tarek Abdelrahman,2018,0,0,0,0,0,0,1,0,0
Hong An,2018,0,0,0,0,0,0,1,0,0
Yaoqing Gao,2018,0,0,0,0,0,0,1,0,0
Yaoqing Gao,2019,0,0,0,0,0,0,0,1,0
Saugata Ghose,2018,0,0,0,0,0,0,1,0,0
Maike Gilliot,2018,0,0,0,0,0,0,1,0,0
Rajiv Gupta,2018,0,0,0,0,0,0,1,0,0
Jose Joao,2018,0,0,0,0,0,0,1,0,0
Yun (Eric) Liang,2018,0,0,0,0,0,0,1,0,0
Chu-Cheow Lim,2018,0,0,0,0,0,0,1,0,0
Mieszko Lis,2018,0,0,0,0,0,0,1,0,0
David Liu,2018,0,0,0,0,0,0,1,0,0
Sally McKee,2018,0,0,0,0,0,0,1,0,0
Saurav Muralidharan,2018,0,0,0,0,0,0,1,0,0
Dhabaleswar Panda,2018,0,0,0,0,0,0,1,0,0
Dhabaleswar Panda,2020,0,0,0,0,0,0,0,1,0
Dhabaleswar Panda,2019,0,0,0,0,0,0,0,1,0
Gennady Pekhimenko,2018,0,0,0,0,0,0,1,0,0
Lavanya Subramanian,2018,0,0,0,0,0,0,1,0,0
Hans Vandierendonck,2018,0,0,0,0,0,0,1,1,0
Anand Venkat,2018,0,0,0,0,0,0,1,0,0
Hao Wang,2018,0,0,0,0,0,0,1,0,0
Zhenlin Wang,2018,0,0,0,0,0,0,1,0,0
Zane Wei,2018,0,0,0,0,0,0,1,0,0
Guoqing Xu,2018,0,0,0,0,0,0,1,0,0
Zhibin Yu,2018,0,0,0,0,0,0,1,0,0
Eddy Zhang,2018,0,0,0,0,0,0,1,0,0
Nectarios Koziris,2020,0,0,0,0,0,0,0,1,0
Tor Skeie,2020,0,0,0,0,0,0,0,1,0
Carsten Trinitis,2020,0,0,0,0,0,0,0,1,0
Carsten Trinitis,2019,0,0,0,0,0,0,0,1,0
Carsten Trinitis,2018,0,0,0,0,0,0,0,1,0
Woongki Baek,2020,0,0,0,0,0,0,0,1,0
Thomas Brettin,2020,0,0,0,0,0,0,0,1,0
Xiaowen Chu,2020,0,0,0,0,0,0,0,1,0
Mohammad Ghasemzadeh,2020,0,0,0,0,0,0,0,1,0
David Gregg,2020,0,0,0,0,0,0,0,1,0
Martin Schultz,2020,0,0,0,0,0,0,0,1,0
Yu Wang,2020,0,0,0,0,0,0,0,1,0
Yu Wang,2019,0,0,0,0,0,0,0,1,0
Yu Wang,2018,0,0,0,0,0,0,0,1,0
Zeyi Wen,2020,0,0,0,0,0,0,0,1,0
Talita Perciano,2020,0,0,0,0,0,0,0,1,0
Guang Hao Low,2020,0,0,0,0,0,0,0,1,0
Mathias Soeken,2020,0,0,0,0,0,0,0,1,0
Mathias Soeken,2019,0,0,0,0,0,0,0,1,0
Robert Wille,2020,0,0,0,0,0,0,0,1,0
Aurélien Cavelan,2020,0,0,0,0,0,0,0,1,0
Veronika Sonigo,2020,0,0,0,0,0,0,0,1,0
Edouard Audit,2020,0,0,0,0,0,0,0,1,0
Xing Cai,2020,0,0,0,0,0,0,0,1,0
Xing Cai,2019,0,0,0,0,0,0,0,1,0
Carlo Cavazzoni,2020,0,0,0,0,0,0,0,1,0
Erwin Laure,2020,0,0,0,0,0,0,0,1,0
Gabriel Noaje,2020,0,0,0,0,0,0,0,1,0
Gabriel Noaje,2019,0,0,0,0,0,0,0,1,0
Gabriel Noaje,2018,0,0,0,0,0,0,0,1,0
Filippo Spiga,2020,0,0,0,0,0,0,0,1,0
Tjerk Straatsma,2020,0,0,0,0,0,0,0,1,0
I-Hsin Chung,2020,0,0,0,0,0,0,0,1,0
Florina Ciorba,2020,0,0,0,0,0,0,0,1,0
Georg Hager,2020,0,0,0,0,0,0,0,1,0
Angeles Gonzalez Navarro,2020,0,0,0,0,0,0,0,1,0
Swaroop.S. Pophale,2020,0,0,0,0,0,0,0,1,0
Swaroop.S. Pophale,2019,0,0,0,0,0,0,0,1,0
Chenxi Wang,2020,0,0,0,0,0,0,0,1,0
Saday Sadayappan,2019,0,0,0,0,0,0,0,1,0
Anastasiia Butko,2019,0,0,0,0,0,0,0,1,0
David D. Donofrio,2019,0,0,0,0,0,0,0,1,0
Ivy Peng,2019,0,0,0,0,0,0,0,1,0
Alejandro Rico,2019,0,0,0,0,0,0,0,1,0
Gregg David,2019,0,0,0,0,0,0,0,1,0
Seung-Hwan Lim,2019,0,0,0,0,0,0,0,1,0
Jin Wang,2019,0,0,0,0,0,0,0,1,0
Youngmin Yi,2019,0,0,0,0,0,0,0,1,0
Elsa Gonsiorowski,2019,0,0,0,0,0,0,0,1,0
Valerio Pascucci,2019,0,0,0,0,0,0,0,1,0
Valerio Pascucci,2018,0,0,0,0,0,0,0,1,0
Maria Perez,2019,0,0,0,0,0,0,0,1,0
Tom Vierjahn,2019,0,0,0,0,0,0,0,1,0
Mehmet E Belviranlı,2019,0,0,0,0,0,0,0,1,0
Tan Nguyen,2019,0,0,0,0,0,0,0,1,0
Lena Oden,2019,0,0,0,0,0,0,0,1,0
Lena Oden,2018,0,0,0,0,0,0,0,1,0
Alba Cristina Melo,2019,0,0,0,0,0,0,0,1,0
Kengo Nakajima,2019,0,0,0,0,0,0,0,1,0
Siva Rajamanickam,2019,0,0,0,0,0,0,0,1,0
Sudip Seal,2019,0,0,0,0,0,0,0,1,0
Bora Ucar,2019,0,0,0,0,0,0,0,1,0
Sathish Vadhiyar,2019,0,0,0,0,0,0,0,1,0
Alexandru Calotoiu,2019,0,0,0,0,0,0,0,1,0
Alexandru Calotoiu,2018,0,0,0,0,0,0,0,1,0
Jan Eitzinger,2019,0,0,0,0,0,0,0,1,0
Jan Eitzinger,2018,0,0,0,0,0,0,0,1,0
Marek Michalewicz,2019,0,0,0,0,0,0,0,1,0
Marek Michalewicz,2018,0,0,0,0,0,0,0,1,0
Josef Weidendorfer,2019,0,0,0,0,0,0,0,1,0
Josef Weidendorfer,2018,0,0,0,0,0,0,0,1,0
Maria Angeles Gonzalez Navarro,2019,0,0,0,0,0,0,0,1,0
Jesús Labarta,2019,0,0,0,0,0,0,0,1,0
Josh Milthorpe,2019,0,0,0,0,0,0,0,1,0
Damian Steiger,2019,0,0,0,0,0,0,0,1,0
Thomas Häner,2019,0,0,0,0,0,0,0,1,0
Justin Hogaboam,2019,0,0,0,0,0,0,0,1,0
Martin Roetteler,2019,0,0,0,0,0,0,0,1,0
David Keyes,2018,0,0,0,0,0,0,0,1,0
Pedro J. Garcia,2018,0,0,0,0,0,0,0,1,0
Wolfgang Karl,2018,0,0,0,0,0,0,0,1,0
Sébastien Rumley,2018,0,0,0,0,0,0,0,1,0
Federico Silla,2018,0,0,0,0,0,0,0,1,0
Peter Ziegenhein,2018,0,0,0,0,0,0,0,1,0
Christoph Angerer,2018,0,0,0,0,0,0,0,1,0
Gonzalo Hernandez,2018,0,0,0,0,0,0,0,1,0
Romeo Kienzler,2018,0,0,0,0,0,0,0,1,0
Chuan Lu,2018,0,0,0,0,0,0,0,1,0
Lukas Lukas,2018,0,0,0,0,0,0,0,1,0
Hayk Shoukourian,2018,0,0,0,0,0,0,0,1,0
Michael Steyer,2018,0,0,0,0,0,0,0,1,0
Johan Suykens,2018,0,0,0,0,0,0,0,1,0
Marcel Tilly,2018,0,0,0,0,0,0,0,1,0
Edward Zimmermann,2018,0,0,0,0,0,0,0,1,0
Timo Bremer,2018,0,0,0,0,0,0,0,1,0
Mahdi Bohlouli,2018,0,0,0,0,0,0,0,1,0
Ryousei Takano,2018,0,0,0,0,0,0,0,1,0
Yuefan Deng,2018,0,0,0,0,0,0,0,1,0
Vassil Dimitrov,2018,0,0,0,0,0,0,0,1,0
Hubertus Franke,2018,0,0,0,0,0,0,0,1,0
Axel Klawonn,2018,0,0,0,0,0,0,0,1,0
Miquel Moretó,2018,0,0,0,0,0,0,0,1,0
Saday Sadayappan,2018,0,0,0,0,0,0,0,1,0
Fabrice Rastello,2018,0,0,0,0,0,0,0,1,0
Aravind Sukumaran-Rajam,2018,0,0,0,0,0,0,0,1,0
Bradford L. Chamberlain,2018,0,0,0,0,0,0,0,1,0
Christian Lengauer,2018,0,0,0,0,0,0,0,1,0
Lawrence Mitchell,2018,0,0,0,0,0,0,0,1,0
Antoniu Pop,2018,0,0,0,0,0,0,0,1,0
Alex Shafarenko,2018,0,0,0,0,0,0,0,1,0
